
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
3694,1383,2779,4,
3247,1743,2441,23,
3481,1419,2589,4,
3444,1624,2515,9,
3648,1648,2507,38,
3366,1737,2556,12,
3549,1548,2753,2,
3524,1565,2626,0,
3513,1373,2490,2,
3655,1348,2552,3,
3539,1623,2684,3,
3601,1591,2613,9,
3598,1642,2599,5,
3526,1596,2653,1,
3361,1215,2852,2,
3527,1567,2647,1,

4119,1649,3092,5,
3848,2090,2682,0,
4169,1869,3044,3,
4180,1374,3153,8,
3835,2029,2855,1,
3924,1955,2938,6,
4144,1590,3101,1,
3913,1861,2919,0,
4341,1587,3106,4,
4121,1281,3229,0,
4054,1780,2973,8,
3975,1744,2997,8,
4106,1787,2847,7,
3867,2297,2837,14,
3976,2048,2890,23,
3790,1722,2922,2,
4012,1636,2988,0,
3959,1795,2939,6,
3934,1675,2881,3,
3991,1579,2995,0,
3986,1909,2736,7,
4175,1489,3072,7,
4049,2167,2862,18,
3942,1633,2936,3,
3785,2074,2700,3,
3781,1805,2812,7,
3958,1811,2905,15,
3937,1931,2981,3,
4024,1690,3108,1,
3991,1599,2874,5,
4040,1754,2906,0,
3813,1957,2726,10,
3950,2044,2846,10,
4041,1603,2978,20,
3938,1990,2903,1,
4231,1635,3008,1,
4063,1893,2823,17,
3899,1879,2939,12,
4167,1611,3038,37,
3939,2150,2750,0,
3908,1776,2980,1,
4057,1785,2976,15,
4276,1454,3009,15,
3829,1655,2898,4,
3971,1747,3117,0,
4011,1873,2863,8,
4114,1397,3143,1,
3892,1971,2891,12,
3687,2022,2794,8,
3951,1597,3082,4,
3971,1744,3095,7,
3797,1935,2834,4,
4011,1677,3013,1,
3786,1878,2982,0,
3957,1718,3104,6,
