
# This file can be used as a template for user-created/modified analysis inputs in the context of this particular model for these particular command-line arguments.
# The row after next MUST remain in the file in order for it to be parsable by the CSV reader. They indicate the following:
cell-total, time-start, time-col, cell-start, cell-end, specie-option,
100,0,0,0,100,1,1,1,1,

specie1,specie2,specie3,specie4,
24,50,47,46,
29,53,45,43,
49,55,47,43,
60,28,25,64,
15,59,48,44,
51,43,36,58,
44,52,46,47,
64,42,23,66,
39,41,39,50,
34,60,56,33,
35,69,47,43,
31,57,44,50,
44,50,47,45,
60,48,34,55,
42,54,49,44,
4,78,62,30,
50,40,36,56,
11,63,60,29,
33,49,48,44,
47,59,51,43,
52,34,33,53,

59,41,34,57,
63,39,20,66,
30,61,53,38,
54,42,32,59,
50,42,35,53,
57,41,33,60,
61,41,37,55,
65,29,21,66,
37,51,41,51,
52,62,47,45,
38,60,53,38,
29,57,45,46,
37,52,44,43,
46,42,44,48,
41,55,46,50,
27,71,61,31,
10,74,62,28,
48,52,49,41,
30,76,61,32,
42,60,49,43,
47,51,47,42,
33,55,52,41,
12,86,67,22,
32,66,60,34,
9,69,62,34,
59,39,32,57,
58,29,27,66,
39,55,51,40,
59,41,38,53,
53,25,20,66,
44,46,39,49,
63,55,41,47,
29,51,49,43,
68,30,15,69,
54,46,42,50,
62,34,22,60,
62,30,22,67,
33,49,40,48,
19,66,49,46,
58,36,19,61,
30,62,57,33,
50,44,39,52,
66,36,28,64,
0,74,57,38,
38,52,49,42,
71,35,15,80,
46,48,47,46,
26,54,40,47,
59,33,31,59,
69,24,15,75,
40,56,55,38,
17,69,54,41,
30,60,55,33,
73,27,17,73,
45,65,44,52,
25,61,49,42,
36,58,51,40,
71,23,16,71,
32,45,46,43,
24,55,45,41,
12,78,68,26,
54,52,42,52,
26,64,51,39,
43,49,48,43,
52,50,38,55,
7,81,71,19,
54,56,45,44,
53,37,31,54,
29,57,46,43,
48,48,41,49,
5,84,71,26,
18,54,50,40,
40,54,45,45,
34,64,57,33,
59,41,32,53,
30,64,47,45,
60,42,32,58,
41,53,48,42,
41,45,34,54,
33,41,38,53,
49,37,34,51,
42,62,58,32,
48,46,36,50,
17,61,50,38,
61,37,25,65,
76,20,15,75,
63,41,32,57,
30,60,49,35,
45,43,40,47,
33,67,43,47,
44,46,40,51,
48,42,41,51,
45,61,50,39,
56,44,36,55,
40,42,43,48,
51,43,38,52,
17,57,52,37,
27,53,51,41,
54,52,45,49,
22,56,50,36,

76,26,13,77,
39,59,46,40,
12,66,55,36,
42,58,49,40,
52,34,29,58,
58,44,38,53,
18,78,70,22,
79,23,1,83,
50,42,40,49,
41,59,45,47,
37,55,50,41,
45,47,41,46,
26,61,52,35,
39,51,44,45,
35,63,57,37,
62,30,20,69,
29,45,34,54,
44,56,51,39,
23,73,53,40,
23,67,50,42,
44,50,45,44,
11,71,65,28,
50,48,32,57,
20,72,63,31,
9,65,56,39,
39,53,46,43,
29,62,61,30,
23,69,64,27,
46,52,48,43,
72,26,12,64,
48,44,41,46,
45,67,47,41,
9,64,58,34,
64,34,25,59,
39,53,45,47,
32,62,51,31,
44,52,42,45,
56,32,29,56,
25,54,44,49,
43,45,32,48,
44,48,45,44,
44,46,41,49,
37,59,50,42,
5,76,58,37,
32,60,53,36,
45,59,44,50,
78,22,12,78,
24,52,45,41,
38,56,48,41,
61,38,25,62,
44,48,44,47,
19,55,38,57,
32,50,41,47,
53,51,41,47,
63,53,37,56,
46,42,43,46,
46,44,39,52,
52,44,37,48,
56,31,30,53,
13,58,52,34,
22,71,53,41,
55,51,46,48,
52,34,22,66,
36,52,51,39,
53,45,41,52,
6,77,66,24,
63,47,34,55,
35,51,47,38,
17,63,53,36,
52,42,38,51,
21,64,49,48,
5,67,63,27,
51,47,38,50,
58,36,30,60,
45,55,46,39,
34,54,38,54,
49,53,47,43,
54,36,34,55,
32,60,46,37,
33,49,48,38,
37,45,41,43,
39,59,53,37,
50,42,34,49,
40,38,31,55,
59,37,28,60,
72,28,13,75,
59,47,33,55,
19,65,54,29,
50,36,31,56,
34,54,40,50,
40,52,49,39,
55,43,35,53,
33,69,58,31,
70,30,21,70,
37,41,42,49,
36,58,52,38,
48,42,30,51,
33,51,50,39,
2,89,72,22,
9,59,50,36,

61,45,32,56,
44,48,40,45,
71,17,10,76,
41,59,50,39,
59,33,28,56,
61,41,34,57,
30,64,55,37,
42,62,52,43,
41,51,48,39,
38,54,39,52,
62,32,28,62,
19,71,61,25,
21,60,48,39,
25,59,49,39,
47,47,39,51,
52,46,35,51,
35,43,39,46,
50,46,39,51,
21,73,52,41,
11,73,61,31,
59,33,30,58,
